ID,I_STATE,RR,AA,FFF,NNNNNNNNNN,DD,MM,YYYY,UPSZN_DATE,DATE_UPSZN,TR_DATE,RECEIPT_CREATE_FLAG,C_REQUESTFILE,C_RESPONSEFILE,I_MODE,STATE,STATEDESCRIPTION,MSGID,STATUS,STATUSDESCRIPTION,SUM_TOTAL,SUM_GRANTED,SUM_DENIED,COUNT_TOTAL,COUNT_GRANTED,COUNT_DENIED,REPORT_DATE,COPY_DATE,SERVICE, 
12340,61,16,33,000,0018,01,03,2019,05.03.2019,05.03.2019,05.03.2019,1,RO16330000018032019,RO16330000018032019,check,-2,,b5464f65-2ba7-4891-bad3-342d0a6ba021,EBKFailed,ESB126100: SMM-003 Дата та час формування реєстру більше поточної дати,0,0,0,0,,,01.03.2019,,recipient, 
12341,70,18,01,001,0013,01,03,2019,05.03.2019,05.03.2019,05.03.2019,1,RO18010010013032019,RU18010010013032019,finish,1,,6ba3abc9-3277-41a3-82c2-230aece4ccf5,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.03.2019,,recipient, 
12342,70,18,04,000,0006,01,03,2019,05.03.2019,05.03.2019,05.03.2019,1,RO18040000006032019,RU18040000006032019,finish,1,,97f3beb9-e812-46ca-aecb-aa90b6b66783,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.03.2019,,recipient, 
12343,70,21,08,000,0022,01,03,2019,05.03.2019,05.03.2019,05.03.2019,1,RO21080000022032019,RU21080000022032019,finish,1,,f641b823-1f81-4d0b-9369-3f84c1a312fa,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.03.2019,,recipient, 
12344,70,23,19,000,0023,01,03,2019,05.03.2019,05.03.2019,05.03.2019,1,RO23190000023032019,RU23190000023032019,finish,1,,dbdcfc07-df6e-43b1-b817-fbbb7db50d64,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.03.2019,,recipient, 
12345,70,23,23,000,0005,01,03,2019,05.03.2019,05.03.2019,05.03.2019,1,RO23230000005032019,RU23230000005032019,finish,1,,eabfb677-607f-4e3d-8993-0342281fa025,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,,0,0,01.03.2019,,recipient, 
12346,70,26,06,000,0017,01,03,2019,05.03.2019,05.03.2019,05.03.2019,1,RO26060000017032019,RU26060000017032019,finish,1,,c9534dfa-14e3-42a0-aaf4-555a8aa521b3,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.03.2019,,recipient, 
12347,70,32,43,000,0030,01,03,2019,05.03.2019,05.03.2019,05.03.2019,1,RO32430000030032019,RU32430000030032019,finish,1,,15e514ad-d19d-4aa8-97b9-2bb526c370eb,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.03.2019,,recipient, 
12348,70,32,49,000,0008,01,03,2019,05.03.2019,05.03.2019,05.03.2019,1,RO32490000008032019,RU32490000008032019,finish,1,,347117f5-55ec-4a40-aca1-0dab45eaea8d,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.03.2019,,recipient, 
12349,70,48,01,001,0014,01,03,2019,05.03.2019,05.03.2019,05.03.2019,1,RO48010010014032019,RU48010010014032019,finish,1,,77492bc4-32f1-4684-b8da-6cc545e5b96d,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.03.2019,,recipient, 
12350,70,48,17,000,0020,01,03,2019,05.03.2019,05.03.2019,05.03.2019,1,RO48170000020032019,RU48170000020032019,finish,1,,2f3f9b74-6b95-4583-8249-f55f9bea444a,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.03.2019,,recipient, 
12351,70,48,25,000,0015,01,03,2019,05.03.2019,05.03.2019,05.03.2019,1,RO48250000015032019,RU48250000015032019,finish,1,,1f440c73-93c7-4535-98c2-df04c4fcc0e6,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.03.2019,,recipient, 
12352,70,59,07,000,0034,01,03,2019,05.03.2019,05.03.2019,05.03.2019,1,RO59070000034032019,RU59070000034032019,finish,1,,289f9b6a-6f31-4226-ba3d-ed6c8e4087a7,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.03.2019,,recipient, 
12353,70,59,11,000,0016,01,03,2019,05.03.2019,05.03.2019,05.03.2019,1,RO59110000016032019,RU59110000016032019,finish,1,,8f89b31b-8992-4c5c-bd22-95e7ba279498,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.03.2019,,recipient, 
9845,41,26,08,001,0009,01,02,2019,22.02.2019,22.02.2019,22.02.2019,1,RO26080010009022019,RU26080010009022019,finish,-1,IOC-013:Помилка - regId реєстру співпадає з отриманим раніше,0b97aebf-1191-4c93-8f32-ac8d2e952595,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.02.2019,,recipient, 
9933,51,18,23,000,0012,01,02,2019,22.02.2019,22.02.2019,22.02.2019,1,RD18230000012022019,RD18230000012022019,push,-2,ESB126305: regId реєстру співпадає з отриманим раніше,,ECCSuccess,IOC-000:Помилки відсутні,0,0,0,0,,,01.02.2019,,recipient, 
9988,51,65,05,000,0005,01,02,2019,22.02.2019,22.02.2019,22.02.2019,1,RD65050000005022019,RD65050000005022019,push,-2,ESB126305: regId реєстру співпадає з отриманим раніше,,ECCSuccess,IOC-000:Помилки відсутні,0,0,0,0,,,01.02.2019,,recipient, 
10086,51,14,48,000,0013,01,02,2019,22.02.2019,22.02.2019,22.02.2019,1,RO14480000013022019,RO14480000013022019,push,-2,ESB126305: regId реєстру співпадає з отриманим раніше,,ECCSuccess,IOC-000:Помилки відсутні,0,0,0,0,,,01.02.2019,,recipient, 
10142,51,26,04,000,0017,01,02,2019,22.02.2019,22.02.2019,22.02.2019,1,RO26040000017022019,RO26040000017022019,push,-2,ESB126305: regId реєстру співпадає з отриманим раніше,,ECCSuccess,IOC-000:Помилки відсутні,0,0,0,0,,,01.02.2019,,recipient, 
10144,51,26,11,002,0001,01,02,2019,22.02.2019,22.02.2019,22.02.2019,1,RO26110020001022019,RO26110020001022019,push,-2,ESB126305: regId реєстру співпадає з отриманим раніше,,ECCSuccess,IOC-000:Помилки відсутні,0,0,0,0,,,01.02.2019,,recipient, 
10250,51,63,24,000,0008,01,02,2019,22.02.2019,22.02.2019,22.02.2019,1,RO63240000008022019,RO63240000008022019,push,-2,ESB126305: regId реєстру співпадає з отриманим раніше,,ECCSuccess,IOC-000:Помилки відсутні,0,0,0,0,,,01.02.2019,,recipient, 
9611,41,65,21,000,0001,01,02,2019,21.02.2019,21.02.2019,21.02.2019,1,RI65210000001022019,RI65210000001022019,push,-1,,,ECCFailed,IOC-001:Помилка XSD-схеми,0,0,0,,,,01.02.2019,,transferenceData, 
9612,70,74,23,000,0003,01,02,2019,21.02.2019,21.02.2019,22.02.2019,1,RI74230000003022019,RI74230000003022019,check,1, ,e117aef8-07b4-4874-9f75-081d75f9ad6b,EBKInprogress,IOC-000:Помилки відсутні,13658648,92,0,0,8992,,,01.02.2019,,transferenceData, 
9712,41,48,02,002,0004,01,02,2019,21.02.2019,21.02.2019,21.02.2019,1,PI48020020004022019,PI48020020004022019,push,-1,,,ECCFailed,IOC-001:Помилка XSD-схеми,0,0,0,,,,01.02.2019,,transferencePens, 
9713,41,65,21,000,0004,01,02,2019,21.02.2019,21.02.2019,21.02.2019,1,PI65210000004022019,PI65210000004022019,push,-1,IOC-013:Помилка - regId реєстру співпадає з отриманим раніше,,ECCSuccess,IOC-000:Помилки відсутні,7185054,33,0,0,5823,,,01.02.2019,,transferencePens, 
9714,70,13,11,000,0007,01,02,2019,21.02.2019,21.02.2019,22.02.2019,1,RI13110000007022019,RJ13110000007022019,check,1, ,1ea282f0-5eef-4c5e-a83b-d3d9ce6e0fe4,ESBFinished,IOC-000:Помилки відсутні,3146178,67,0,0,1482,0,0,01.02.2019,,transferenceData, 
10315,70,61,10,000,0003,01,02,2019,22.02.2019,22.02.2019,22.02.2019,1,RI61100000003022019,RI61100000003022019,check,1,,becc32f1-3674-4321-8d8b-77a19e4621e5,EBKInprogress,IOC-000:Помилки відсутні,2007019,18,0,0,1206,,,01.02.2019,,transferenceData, 
9716,70,23,06,000,0007,01,02,2019,21.02.2019,21.02.2019,22.02.2019,1,RI23060000007022019,RJ23060000007022019,check,1, ,89afabb3-a1fd-43e4-8524-1da06286031b,ESBFinished,IOC-000:Помилки відсутні,5658163,7,0,0,3772,0,0,01.02.2019,,transferenceData, 
9717,70,30,03,000,0004,01,02,2019,21.02.2019,21.02.2019,22.02.2019,1,RI30030000004022019,RJ30030000004022019,check,1, ,69b43e51-ee01-4202-b1dd-15f8dfb853df,ESBFinished,IOC-000:Помилки відсутні,12035855,02,0,0,6080,0,0,01.02.2019,,transferenceData, 
9718,41,48,02,002,0003,01,02,2019,21.02.2019,21.02.2019,21.02.2019,1,RI48020020003022019,RI48020020003022019,push,-1,IOC-013:Помилка - regId реєстру співпадає з отриманим раніше,,ECCSuccess,IOC-000:Помилки відсутні,2223667,86,0,0,2093,,,01.02.2019,,transferenceData, 
10391,70,32,25,000,0008,01,02,2019,25.02.2019,25.02.2019,25.02.2019,1,RD32250000008022019,RT32250000008022019,finish,1,,748a6102-e109-477b-8842-7ba09ecc8184,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.02.2019,,recipient, 
9720,41,65,10,000,0001,01,02,2019,21.02.2019,21.02.2019,21.02.2019,1,RI65100000001022019,RI65100000001022019,push,-1,IOC-013:Помилка - regId реєстру співпадає з отриманим раніше,,ECCSuccess,IOC-000:Помилки відсутні,2159500,98,0,0,1351,,,01.02.2019,,transferenceData, 
9721,70,65,21,000,0003,01,02,2019,21.02.2019,21.02.2019,22.02.2019,1,RI65210000003022019,RJ65210000003022019,check,1, ,428cd4e7-7c4d-426f-9852-bcad63d4cce6,ESBFinished,IOC-000:Помилки відсутні,2147432,2,0,0,1801,0,0,01.02.2019,,transferenceData, 
9722,70,56,09,000,0001,01,02,2019,21.02.2019,21.02.2019,21.02.2019,1,RO56090000001022019,RU56090000001022019,finish,1,,ee21b08a-cf17-4165-a6ab-4977f448a9a9,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.02.2019,,recipient, 
9759,41,56,03,001,0007,01,02,2019,21.02.2019,21.02.2019,21.02.2019,1,PI56030010007022019,PI56030010007022019,push,-1,IOC-013:Помилка - regId реєстру співпадає з отриманим раніше,,ECCFailed,IOC-004:Помилка 1 підпису(невідповідність ролі),43080,99,0,0,,,,01.02.2019,,transferencePens, 
10392,41,32,25,000,0007,01,02,2019,25.02.2019,25.02.2019,25.02.2019,1,RO32250000007022019,RO32250000007022019,push,-1,IOC-013:Помилка - regId реєстру співпадає з отриманим раніше,,ECCSuccess,IOC-000:Помилки відсутні,0,0,0,0,,,01.02.2019,,recipient, 
10395,51,12,21,000,0003,01,02,2019,25.02.2019,25.02.2019,25.02.2019,1,RO12210000003022019,RO12210000003022019,push,-2,ESB126305: regId реєстру співпадає з отриманим раніше,,ECCSuccess,IOC-000:Помилки відсутні,0,0,0,0,,,01.02.2019,,recipient, 
9847,70,32,22,002,0004,01,02,2019,22.02.2019,22.02.2019,22.02.2019,1,RO32220020004022019,RU32220020004022019,finish,1,,a747bac4-5546-407a-b0ab-24968f594e50,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.02.2019,,recipient, 
9935,51,23,03,000,0006,01,02,2019,22.02.2019,22.02.2019,22.02.2019,1,RD23030000006022019,RD23030000006022019,push,-2,ESB126305: regId реєстру співпадає з отриманим раніше,,ECCSuccess,IOC-000:Помилки відсутні,0,0,0,0,,,01.02.2019,,recipient, 
9990,51,68,05,000,0017,01,02,2019,22.02.2019,22.02.2019,22.02.2019,1,RD68050000017022019,RD68050000017022019,push,-2,ESB126305: regId реєстру співпадає з отриманим раніше,,ECCSuccess,IOC-000:Помилки відсутні,0,0,0,0,,,01.02.2019,,recipient, 
10088,51,14,55,000,0013,01,02,2019,22.02.2019,22.02.2019,22.02.2019,1,RO14550000013022019,RO14550000013022019,push,-2,ESB126305: regId реєстру співпадає з отриманим раніше,,ECCSuccess,IOC-000:Помилки відсутні,0,0,0,0,,,01.02.2019,,recipient, 
10143,51,26,11,001,0005,01,02,2019,22.02.2019,22.02.2019,22.02.2019,1,RO26110010005022019,RO26110010005022019,push,-2,ESB126305: regId реєстру співпадає з отриманим раніше,,ECCSuccess,IOC-000:Помилки відсутні,0,0,0,0,,,01.02.2019,,recipient, 
10146,51,26,15,000,0004,01,02,2019,22.02.2019,22.02.2019,22.02.2019,1,RO26150000004022019,RO26150000004022019,push,-2,ESB126305: regId реєстру співпадає з отриманим раніше,,ECCSuccess,IOC-000:Помилки відсутні,0,0,0,0,,,01.02.2019,,recipient, 
10157,51,30,08,000,0009,01,02,2019,22.02.2019,22.02.2019,22.02.2019,1,RO30080000009022019,RO30080000009022019,push,-2,ESB126305: regId реєстру співпадає з отриманим раніше,,ECCSuccess,IOC-000:Помилки відсутні,0,0,0,0,,,01.02.2019,,recipient, 
10200,51,48,25,000,0008,01,02,2019,22.02.2019,22.02.2019,22.02.2019,1,RO48250000008022019,RO48250000008022019,push,-2,ESB126305: regId реєстру співпадає з отриманим раніше,,ECCSuccess,IOC-000:Помилки відсутні,0,0,0,0,,,01.02.2019,,recipient, 
10252,70,63,33,000,0007,01,02,2019,22.02.2019,22.02.2019,22.02.2019,1,RO63330000007022019,RU63330000007022019,finish,1,,fc59321d-2f4e-4d55-9ed4-a2a8a4e8053a,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.02.2019,,recipient, 
10262,51,65,14,000,0004,01,02,2019,22.02.2019,22.02.2019,22.02.2019,1,RO65140000004022019,RO65140000004022019,push,-2,ESB126305: regId реєстру співпадає з отриманим раніше,,ECCSuccess,IOC-000:Помилки відсутні,0,0,0,0,,,01.02.2019,,recipient, 
12354,70,59,12,000,0010,01,03,2019,05.03.2019,05.03.2019,05.03.2019,1,RO59120000010032019,RU59120000010032019,finish,1,,4a6804f5-84a2-4da7-8e71-cb860a9bad9a,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.03.2019,,recipient, 
12355,70,61,07,001,0012,01,03,2019,05.03.2019,05.03.2019,05.03.2019,1,RO61070010012032019,RU61070010012032019,finish,1,,94b07074-46b6-4920-9188-3de3afe5ac92,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.03.2019,,recipient, 
10525,70,32,43,000,0021,01,02,2019,26.02.2019,26.02.2019,26.02.2019,1,RD32430000021022019,RT32430000021022019,finish,1,,da5e56af-891c-4642-b373-88783974c25a,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.02.2019,,recipient, 
10526,70,18,01,002,0014,01,02,2019,26.02.2019,26.02.2019,26.02.2019,1,RO18010020014022019,RU18010020014022019,finish,1,,c7202891-6d60-4b2d-a8cc-49055a29d98c,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,0,0,0,01.02.2019,,recipient, 
10915,70,35,11,000,0027,01,02,2019,27.02.2019,27.02.2019,27.02.2019,1,RC35110000027022019,RC35110000027022019,check,1,,c4ee357e-ea8c-4f87-9618-8b1912988e48,EBKInprogress,IOC-000:Помилки відсутні,278131,21,0,0,115,,,01.02.2019,01.03.2019,transfer, 
10916,70,35,18,000,0010,01,02,2019,27.02.2019,27.02.2019,27.02.2019,1,RC35180000010022019,RC35180000010022019,check,1,,8ef0d278-de7a-4a06-bc0c-267c03ac16d7,EBKInprogress,IOC-000:Помилки відсутні,54777,35,0,0,139,,,01.02.2019,01.03.2019,transfer, 
9534,41,16,26,000,0001,01,02,2019,20.02.2019,20.02.2019,21.02.2019,1,RI16260000001022019,RI16260000001022019,check,-1,ESB126305: regId реєстру співпадає з отриманим раніше,,ECCSuccess,IOC-000:Помилки відсутні,2164644,83,0,0,1422,,,01.02.2019,,transferenceData, 
9535,70,23,27,000,0001,01,02,2019,20.02.2019,20.02.2019,22.02.2019,1,RI23270000001022019,RI23270000001022019,check,1, ,b7f3ed9d-10b4-4f9f-a4c3-c1216f8654d9,EBKInprogress,IOC-000:Помилки відсутні,3590407,63,0,0,3007,,,01.02.2019,,transferenceData, 
9536,70,12,15,000,0006,01,02,2019,20.02.2019,20.02.2019,20.02.2019,1,PI12150000006022019,PI12150000006022019,push,1,,,ECCSuccess,IOC-000:Помилки відсутні,7724136,75,0,0,4593,,,01.02.2019,,transferencePens, 
9537,70,12,44,000,0005,01,02,2019,20.02.2019,20.02.2019,20.02.2019,1,PI12440000005022019,PI12440000005022019,push,1,,,ECCSuccess,IOC-000:Помилки відсутні,1956242,02,0,0,1775,,,01.02.2019,,transferencePens, 
9538,70,12,15,000,0006,01,02,2019,20.02.2019,20.02.2019,22.02.2019,1,RI12150000006022019,RI12150000006022019,check,1, ,6621e955-df08-4fb1-8349-65fc4a464036,EBKInprogress,IOC-000:Помилки відсутні,2810102,95,0,0,1742,,,01.02.2019,,transferenceData, 
9539,70,12,19,000,0001,01,02,2019,20.02.2019,20.02.2019,22.02.2019,1,RI12190000001022019,RI12190000001022019,check,1, ,8f4fc2dc-4f8b-40b9-9a97-399b25147184,EBKInprogress,IOC-000:Помилки відсутні,2944320,71,0,0,1826,,,01.02.2019,,transferenceData, 
9540,70,12,44,000,0002,01,02,2019,20.02.2019,20.02.2019,22.02.2019,1,RI12440000002022019,RI12440000002022019,check,1, ,87dd81e6-7884-4d70-828e-17f8bbe7597a,EBKInprogress,IOC-000:Помилки відсутні,771532,49,0,0,748,,,01.02.2019,,transferenceData, 
9541,70,16,26,000,0003,01,02,2019,20.02.2019,20.02.2019,22.02.2019,1,RI16260000003022019,RI16260000003022019,check,1, ,412cefa6-987d-4df6-8922-2a675c8f14e7,EBKInprogress,IOC-000:Помилки відсутні,2164644,83,0,0,1422,,,01.02.2019,,transferenceData, 
9542,70,16,31,000,0003,01,02,2019,20.02.2019,20.02.2019,22.02.2019,1,RI16310000003022019,RI16310000003022019,check,1, ,89050553-7042-4a80-b082-3cdcb495db2d,EBKInprogress,IOC-000:Помилки відсутні,4872552,94,0,0,3208,,,01.02.2019,,transferenceData, 
9543,41,71,10,000,0001,01,02,2019,20.02.2019,20.02.2019,20.02.2019,1,RI71100000001022019,RI71100000001022019,check,-1,,cc23acaa-a40e-49a5-94f9-4f308bb58950,EBKInprogress,IOC-010	:Помилка - наявність даних у підпису,2849974,14,0,0,,,,01.02.2019,,transferenceData, 
9544,70,74,26,000,0005,01,02,2019,20.02.2019,20.02.2019,22.02.2019,1,RI74260000005022019,RI74260000005022019,check,1, ,554b117a-ac94-4d38-be8f-7dd22229a028,EBKInprogress,IOC-000:Помилки відсутні,8681932,32,0,0,5635,,,01.02.2019,,transferenceData, 
9551,70,65,21,000,0002,01,02,2019,20.02.2019,20.02.2019,20.02.2019,1,PI65210000002022019,PI65210000002022019,push,1,,,ECCSuccess,IOC-000:Помилки відсутні,7185054,33,0,0,5823,,,01.02.2019,,transferencePens, 
9552,70,65,23,000,0002,01,02,2019,20.02.2019,20.02.2019,20.02.2019,1,PI65230000002022019,PI65230000002022019,push,1,,,ECCSuccess,IOC-000:Помилки відсутні,6304330,83,0,0,5135,,,01.02.2019,,transferencePens, 
9553,41,65,21,000,0001,01,02,2019,20.02.2019,20.02.2019,21.02.2019,1,RI65210000001022019,RI65210000001022019,push,-1,,,ECCFailed,IOC-001:Помилка XSD-схеми,0,0,0,,,,01.02.2019,,transferenceData, 
9555,70,74,09,000,0001,01,02,2019,20.02.2019,20.02.2019,22.02.2019,1,RI74090000001022019,RI74090000001022019,check,1, ,39fce123-6aee-414d-a458-2ab31dc0810d,EBKInprogress,IOC-000:Помилки відсутні,2304355,56,0,0,1301,,,01.02.2019,,transferenceData, 
9556,41,05,16,000,0004,01,02,2019,20.02.2019,20.02.2019,20.02.2019,1,PI05160000004022019,PI05160000004022019,push,-1,IOC-013:Помилка - regId реєстру співпадає з отриманим раніше,,ECCSuccess,IOC-000:Помилки відсутні,4025468,61,0,0,2378,,,01.02.2019,,transferencePens, 
9557,70,07,64,001,0002,01,02,2019,20.02.2019,20.02.2019,20.02.2019,1,PI07640010002022019,PI07640010002022019,push,1,,,ECCSuccess,IOC-000:Помилки відсутні,119190,04,0,0,92,,,01.02.2019,,transferencePens, 
9558,41,12,08,002,0008,01,02,2019,20.02.2019,20.02.2019,20.02.2019,1,PI12080020008022019,PI12080020008022019,push,-1,IOC-013:Помилка - regId реєстру співпадає з отриманим раніше,,ECCSuccess,IOC-000:Помилки відсутні,10116267,64,0,0,6023,,,01.02.2019,,transferencePens, 
9559,70,12,14,000,0004,01,02,2019,20.02.2019,20.02.2019,20.02.2019,1,PI12140000004022019,PI12140000004022019,push,1,,,ECCSuccess,IOC-000:Помилки відсутні,14076468,74,0,0,11692,,,01.02.2019,,transferencePens, 
9560,41,12,29,000,0005,01,02,2019,20.02.2019,20.02.2019,20.02.2019,1,PI12290000005022019,PI12290000005022019,push,-1,IOC-013:Помилка - regId реєстру співпадає з отриманим раніше,,ECCSuccess,IOC-000:Помилки відсутні,5859248,04,0,0,3374,,,01.02.2019,,transferencePens, 
9561,41,12,30,002,0004,01,02,2019,20.02.2019,20.02.2019,20.02.2019,1,PI12300020004022019,PI12300020004022019,push,-1,IOC-013:Помилка - regId реєстру співпадає з отриманим раніше,,ECCSuccess,IOC-000:Помилки відсутні,3084445,71,0,0,1863,,,01.02.2019,,transferencePens, 
9562,41,12,41,000,0002,01,02,2019,20.02.2019,20.02.2019,20.02.2019,1,PI12410000002022019,PI12410000002022019,push,-1,IOC-013:Помилка - regId реєстру співпадає з отриманим раніше,,ECCSuccess,IOC-000:Помилки відсутні,8473866,79,0,0,6309,,,01.02.2019,,transferencePens, 
9563,70,13,09,000,0001,01,02,2019,20.02.2019,20.02.2019,20.02.2019,1,PI13090000001022019,PI13090000001022019,push,1,,,ECCSuccess,IOC-000:Помилки відсутні,5948307,6,0,0,4223,,,01.02.2019,,transferencePens, 
